round_epochs,val_loss,val_categorical_accuracy,val_fbeta_score,val_fmeasure,loss,categorical_accuracy,fbeta_score,fmeasure,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,weight_regulizer,emb_output_dims,optimizer,losses,activation
100,2.219568967819214,0.0,0.0,0.0,2.189629248210362,0.42857142857142855,0.40512821078300476,0.23174601580415452,0.0001,128,6,2,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2376677989959717,0.0,0.0,0.0,2.183551481791905,0.6428571428571429,0.5622286711420331,0.30574650849614826,0.0001,32,3,4,200,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.190953016281128,0.0,0.7692307233810425,0.3999999463558197,2.200634479522705,1.0,0.16216214001178741,0.08219175040721893,0.0001,8,5,128,100,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.251354217529297,0.0,0.0,0.0,0.0004560480114638007,1.0,0.3481129173721586,0.2010203887309347,0.0001,8,5,3,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.2136387825012207,0.0,0.0,0.0,0.0019935984164476395,1.0,0.2551020383834839,0.11904759705066681,0.0001,128,4,32,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.251368761062622,0.0,0.0,0.0,0.00016312743900925852,1.0,0.38853931214128223,0.2078908272087574,0.0001,64,3,3,200,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.275758981704712,0.0,0.0,0.0,2.173981717654637,1.0,0.48991007783583235,0.2527777563248362,0.0001,8,3,3,200,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.2058534622192383,0.0,0.0,0.0,2.196470022201538,0.8571428656578064,0.37837836146354675,0.19178079068660736,0.0001,16,5,128,300,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.226086139678955,0.0,0.0,0.0,1.4445769011217635e-05,1.0,0.26455026865005493,0.12987010180950165,0.0001,64,4,16,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.317919969558716,0.0,0.0,0.0,0.00034850807943647463,1.0,0.5259294850485665,0.2598845383950642,0.0001,128,3,2,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2218823432922363,0.0,0.0,0.0,2.1969501972198486,1.0,0.4040403664112091,0.18604648113250732,0.0001,16,4,32,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2353672981262207,0.0,0.0,0.0,2.174933706011091,0.6428571513720921,0.528439285499709,0.3191387248890741,0.0001,32,5,3,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.2105512619018555,0.0,0.0,0.0,2.196744680404663,1.0,0.39215683937072754,0.17391301691532135,0.0001,16,2,16,300,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.216013193130493,0.0,0.0,0.0,2.1971700191497803,1.0,0.3684210181236267,0.17948713898658752,0.0001,8,3,128,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2694337368011475,0.0,0.0,0.0,2.2081497056143626,1.0,0.523046191249575,0.30464849514620645,0.0001,16,5,2,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.208768606185913,0.0,0.0,0.0,5.556319956667721e-05,1.0,0.2793295979499817,0.149253711104393,0.0001,4,4,32,300,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.230503797531128,0.0,0.0,0.0,2.1902938229697093,0.8571428614003318,0.45202289521694183,0.24829928736601556,0.0001,32,5,3,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.2301433086395264,0.0,0.0,0.0,2.1821933473859514,0.5714285714285714,0.5278319716453552,0.312925140772547,0.0001,128,2,2,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.2196197509765625,0.0,0.0,0.0,1.353465449938085e-05,1.0,0.54347825050354,0.2777777314186096,0.0001,16,4,16,300,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.230069160461426,0.0,0.0,0.0,2.1881677763802663,0.5714285714285714,0.37743529251643587,0.1907235426562173,0.0001,8,4,4,200,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.208263874053955,0.0,0.0,0.0,0.0022056191228330135,1.0,0.3465346097946167,0.15555551648139954,0.0001,8,5,32,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.216240167617798,0.0,0.0,0.0,0.002597956685349345,1.0,0.36269429326057434,0.1728394627571106,0.0001,64,2,16,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2063379287719727,0.0,0.0,0.0,2.1965458393096924,1.0,0.3684210181236267,0.17948713898658752,0.0001,16,2,16,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.2987701892852783,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5398958048650196,0.28361634590796064,0.0001,8,3,3,300,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.207812786102295,0.0,0.0,0.0,2.197747230529785,0.8571428656578064,0.28735631704330444,0.16129028797149658,0.0001,128,6,128,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.2086544036865234,0.0,0.0,0.0,2.197605609893799,1.0,0.19480516016483307,0.14285708963871002,0.0001,32,6,16,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.216261625289917,0.0,0.0,0.0,4.799196540261619e-05,1.0,0.4232804477214813,0.20779219269752502,0.0001,128,3,128,200,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.255223274230957,0.0,0.0,0.0,2.1701445068631853,1.0,0.38597927561828066,0.20888827315398625,0.0001,64,6,3,300,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.231910228729248,0.0,0.0,0.0,7.270915427527922e-05,1.0,0.4099892463002886,0.24046586453914642,0.0001,128,5,3,300,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2335987091064453,0.0,0.0,0.0,2.1954023838043213,1.0,0.45454540848731995,0.20930229127407074,0.0001,4,5,128,200,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2272651195526123,0.0,0.0,0.0,2.180119446345738,0.5000000127724239,0.5525592480387006,0.2905611853514399,0.0001,128,3,3,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,10.671581268310547,0.0,0.0,0.0,2.110489470618112,1.0,0.5359213309628623,0.32256232840674265,0.0001,128,6,2,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.22570538520813,0.0,0.0,0.0,2.1830713408333913,1.0,0.43626838496753145,0.2259904257953167,0.0001,16,2,3,200,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.324932098388672,0.0,0.0,0.0,2.172140462057931,1.0,0.46946166668619427,0.2760770746639797,0.0001,64,6,2,100,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2161598205566406,0.0,0.0,0.0,2.1880717958722795,1.0,0.40238091349601746,0.22619044142110006,0.0001,64,5,4,100,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.290480613708496,0.0,0.0,0.0,2.1870433943612233,1.0,0.6162470408848354,0.3379675639527185,0.0001,8,4,2,300,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.2196342945098877,0.0,0.0,0.0,2.196049451828003,1.0,0.4687499701976776,0.22499997913837433,0.0001,128,3,128,200,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2044689655303955,0.0,0.0,0.0,2.200953960418701,0.8571428656578064,0.17341038584709167,0.09836062043905258,0.0001,128,6,16,200,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2004082202911377,0.0,0.0,0.0,2.1966769695281982,1.0,0.31578946113586426,0.1538461297750473,0.0001,128,5,32,200,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.2097551822662354,0.0,0.0,0.0,2.200734853744507,1.0,0.2083333134651184,0.09999997913837433,0.0001,4,4,16,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.218710422515869,0.0,0.0,0.0,2.1955184936523438,0.7857142686843872,0.5499998927116394,0.2499999850988388,0.0001,16,4,16,300,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.206390142440796,0.0,0.0,0.0,2.196157693862915,1.0,0.43478259444236755,0.2222221940755844,0.0001,128,4,32,100,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.3039119243621826,0.0,0.0,0.0,2.1610406807490756,1.0,0.5025902603353772,0.2722221910953522,0.0001,16,6,2,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.218402862548828,0.0,0.0,0.0,2.184241465159825,0.6428571428571429,0.5436333077294486,0.3375750013760158,0.0001,128,3,4,200,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2029500007629395,0.0,0.0,0.0,2.193808078765869,1.0,0.4040403664112091,0.18604648113250732,0.0001,4,2,16,200,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2171380519866943,0.0,0.0,0.0,0.0022261575795710087,1.0,0.16853930056095123,0.09090905636548996,0.0001,32,6,16,100,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.1875674724578857,0.0,0.0,0.0,2.194408893585205,1.0,0.3723404109477997,0.18421047925949097,0.0001,128,2,32,100,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.196056365966797,0.0,0.0,0.0,6.428790015888808e-07,1.0,0.34999996423721313,0.15909087657928467,0.0001,128,6,16,300,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.4558281898498535,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.4649979770183563,0.2688311444861548,0.0001,4,6,2,100,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.6272552013397217,0.0,0.0,0.0,2.158414397920881,1.0,0.4492063522338867,0.24458871143204824,0.0001,64,3,4,300,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.206138849258423,0.0,0.0,0.0,2.1972219944000244,1.0,0.5022830367088318,0.20560744404792786,0.0001,32,2,32,100,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.2211031913757324,0.0,0.0,0.0,0.00504134688526392,1.0,0.37037035822868347,0.1818181425333023,0.0001,128,5,16,100,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2203640937805176,0.0,0.0,0.0,2.343356391065754e-05,1.0,0.27027028799057007,0.13698627054691315,0.0001,32,2,16,200,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.256923198699951,0.0,0.0,0.0,2.179133313042777,0.42857142857142855,0.40494504570961,0.2309523480279105,0.0001,128,4,2,300,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2264039516448975,0.0,0.0,0.0,1.6493650036863983e-05,1.0,0.3664921224117279,0.17721515893936157,0.0001,32,4,32,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2864339351654053,0.0,0.0,0.0,0.00010443193501227402,1.0,0.5010207039969308,0.34149656125477384,0.0001,32,2,2,200,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.228472948074341,0.0,0.0,0.0,0.0017539738910272717,1.0,0.3684210181236267,0.17948713898658752,0.0001,32,6,128,100,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2472918033599854,0.0,0.0,0.0,0.0003630941958233182,1.0,0.41782974558217184,0.25335375113146646,0.0001,128,4,3,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.199951410293579,0.0,0.0,0.0,0.003734321566298604,1.0,0.3684210181236267,0.17948713898658752,0.0001,128,6,16,100,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.235443592071533,0.0,0.0,0.0,2.185877186911447,1.0,0.5576247572898865,0.3013900880302702,0.0001,16,4,4,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2006654739379883,0.0,0.0,0.0,0.0026166762690991163,1.0,0.3141361176967621,0.15189871191978455,0.0001,16,3,128,100,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.225874662399292,0.0,0.0,0.0,2.181430356843131,0.5000000127724239,0.5379268867628915,0.27215357550552915,0.0001,64,3,3,200,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.1929845809936523,0.0,0.0,0.0,2.1974105834960938,0.9285714030265808,0.4347825348377228,0.18947367370128632,0.0001,16,3,32,100,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.230541229248047,0.0,0.0,0.0,0.00010999164390211393,1.0,0.38860231212207247,0.20733381382056645,0.0001,128,2,4,300,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.1972851753234863,0.0,0.0,0.0,2.1998209953308105,0.8571428656578064,0.06849313527345657,0.05882348492741585,0.0001,4,6,16,300,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.221290111541748,0.0,0.0,0.0,2.1949901580810547,1.0,0.5208333134651184,0.2499999850988388,0.0001,128,6,16,100,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.3820149898529053,0.0,0.0,0.0,2.1702942167009627,1.0,0.4513866901397705,0.2476190094436918,0.0001,32,3,2,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.220109224319458,0.0,0.0,0.0,0.0020421782974153757,1.0,0.4301075041294098,0.21621620655059814,0.0001,64,6,32,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2418766021728516,0.0,0.0,0.0,0.0001661749161680096,1.0,0.6388278305530548,0.3229024644408907,0.0001,8,2,4,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.213762044906616,0.0,0.0,0.0,2.201669454574585,1.0,0.2926828861236572,0.1290322244167328,0.0001,32,2,32,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.1951282024383545,0.0,0.0,0.0,0.0034014242701232433,1.0,0.21052630245685577,0.10256407409906387,0.0001,16,6,32,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.4815187454223633,0.0,0.0,0.0,2.1616404397147044,1.0,0.4744067404951368,0.28480721584388186,0.0001,4,6,2,300,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.3799989223480225,0.0,0.0,0.0,2.164426224572318,1.0,0.510256405387606,0.28095235356262754,0.0001,4,2,2,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.359189033508301,0.0,0.0,0.0,2.1700375761304582,1.0,0.5108343362808228,0.2907235324382782,0.0001,64,4,2,200,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.2056069374084473,0.0,0.0,0.0,2.200050115585327,1.0,0.35175877809524536,0.16091950237751007,0.0001,4,2,32,300,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2528679370880127,0.0,0.0,0.0,0.0002707067012254681,1.0,0.3337682443005698,0.1791011712380818,0.0001,32,3,4,200,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2038052082061768,0.0,0.0,0.0,0.0010859885951504111,1.0,0.37634405493736267,0.189189150929451,0.0001,16,6,32,200,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.220999240875244,0.0,0.0,0.0,2.191956043243408,1.0,0.54347825050354,0.2777777314186096,0.0001,64,2,32,100,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.2148964405059814,0.0,0.0,0.0,2.192509889602661,0.8571428656578064,0.5263157486915588,0.25641024112701416,0.0001,8,6,16,200,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2153711318969727,0.0,0.0,0.0,2.185298136302403,1.0,0.5554518891232354,0.3074306334768023,0.0001,32,5,3,200,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.2379000186920166,0.0,0.0,0.0,2.1875413485935757,0.5,0.47847109181540354,0.241258727652686,0.0001,32,6,4,300,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.2082772254943848,0.0,0.0,0.0,2.1999709606170654,1.0,0.06289306282997131,0.04255315288901329,0.0001,4,5,128,300,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.2585201263427734,0.0,0.0,0.0,0.0007478865861360516,1.0,0.37171717626707895,0.1842022431748254,0.0001,4,6,4,100,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.2272465229034424,0.0,0.0,0.0,2.187830788748605,0.5,0.441784999200276,0.23655119325433457,0.0001,8,4,4,100,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.240025520324707,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5087505153247288,0.2805194471563612,0.0001,128,5,4,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,3.1165261268615723,0.0,0.0,0.0,2.1460517133985246,1.0,0.5597331183297294,0.30396822307791027,0.0001,128,5,2,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.208739757537842,0.0,0.0,0.0,2.2001020908355713,1.0,0.35353532433509827,0.1627906709909439,0.0001,4,4,128,200,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.2131547927856445,0.0,0.0,0.0,2.1979124546051025,1.0,0.21978019177913666,0.11428569257259369,0.0001,16,4,128,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2131216526031494,0.0,0.0,0.0,1.2385107766021974e-05,1.0,0.47872334718704224,0.2368420660495758,0.0001,32,5,128,200,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.282538652420044,0.0,0.0,0.0,0.0004914387744585318,1.0,0.43561240817819324,0.2912698153938566,0.0001,128,4,3,100,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.211918592453003,0.0,0.0,0.0,2.198849678039551,1.0,0.24752476811408997,0.11111108958721161,0.0001,64,4,32,200,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.1999728679656982,0.0,0.0,0.0,2.1986100673675537,1.0,0.26737964153289795,0.13333331048488617,0.0001,128,3,128,100,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,9.834129333496094,0.0,0.0,0.0,2.127752866063799,1.0,0.5127873037542615,0.29240359365940094,0.0001,8,5,2,200,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.226820230484009,0.0,0.0,0.0,2.1840310948235646,1.0,0.455966163958822,0.25641022835459026,0.0001,32,6,3,200,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.2459733486175537,0.0,0.0,0.0,0.0010025665064209274,1.0,0.5651939341000148,0.3129251343863351,0.0001,16,4,4,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.212712526321411,0.0,0.0,0.0,2.1994998455047607,0.8571428656578064,0.32432428002357483,0.16438354551792145,0.0001,128,5,32,300,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.3040196895599365,0.0,0.0,0.0,0.0007997499695712966,1.0,0.5046921798161098,0.2761904512132917,0.0001,8,6,4,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.2216904163360596,0.0,0.0,0.0,2.1827405180249895,1.0,0.43985019411359516,0.22960565931030683,0.0001,8,6,3,100,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.198263645172119,0.0,0.0,0.0,2.1989188194274902,1.0,0.3684210181236267,0.17948713898658752,0.0001,64,2,16,200,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2318050861358643,0.0,0.0,0.0,2.1838447366442,0.5,0.45311353887830463,0.24920632158006942,0.0001,32,5,2,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.2154181003570557,0.0,0.0,0.0,0.0013619383098557591,1.0,0.33707860112190247,0.1818181425333023,0.0001,64,2,16,100,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2187039852142334,0.0,0.0,0.0,2.1962671279907227,0.8571428656578064,0.40816324949264526,0.1904761642217636,0.0001,128,5,32,300,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.2693212032318115,0.0,0.0,0.0,2.1782277652195523,1.0,0.4492481052875519,0.24814467557838985,0.0001,4,5,3,300,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.220456600189209,0.0,0.0,0.0,2.1934282779693604,0.9285714030265808,0.555555522441864,0.23076921701431274,0.0001,8,2,32,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
